Account Id,Account Name,Pipeline Id,Pipeline Name,Stage Id,Stage Name
2,Ark Tech,0BkkFdKbxY7fChcZ3g8M,Customer Pipeline,7287d23d-04e5-4eab-91b2-96a07d688fcf,ACTIVE PLACED - Paid as Earned
2,Ark Tech,0BkkFdKbxY7fChcZ3g8M,Customer Pipeline,8b3d6d92-9d2e-4836-a1cc-6fe43dbd68bc,ACTIVE PLACED - Paid as Advanced
2,Ark Tech,0BkkFdKbxY7fChcZ3g8M,Customer Pipeline,2d7c1e36-11c3-4687-8cf0-8f82a5d7fa70,ACTIVE - 3 Months +
2,Ark Tech,0BkkFdKbxY7fChcZ3g8M,Customer Pipeline,03b9a543-01e0-425c-90cb-c39d34f06d62,ACTIVE - 6 months +
2,Ark Tech,0BkkFdKbxY7fChcZ3g8M,Customer Pipeline,8c1ef4a6-7a4f-48a5-9cd0-0a3585f5dc31,ACTIVE - 9 months
2,Ark Tech,0BkkFdKbxY7fChcZ3g8M,Customer Pipeline,ec4db26f-e247-4151-af3e-7d45a539a0dc,ACTIVE - Past Charge-Back Period
2,Ark Tech,2FPAkHapsUzvauK3ZIXk,Transfer Portal,5b2ffe36-08ac-4bb3-8b14-360e5b9980b9,Transfer API
2,Ark Tech,2FPAkHapsUzvauK3ZIXk,Transfer Portal,1428bed8-7ccd-4a79-b0da-c2673b1e9c89,Chargeback Fix API
2,Ark Tech,2FPAkHapsUzvauK3ZIXk,Transfer Portal,fced68bb-6072-4628-b63e-e79bf4d39fd9,Incomplete Transfer
2,Ark Tech,2FPAkHapsUzvauK3ZIXk,Transfer Portal,2489e603-a934-472e-9b7e-d8ecbad79cc8,Returned To Center - DQ
2,Ark Tech,2FPAkHapsUzvauK3ZIXk,Transfer Portal,5275e6eb-cc4a-4047-b13e-2fa3e4e849a3,Previously Sold BPO
2,Ark Tech,2FPAkHapsUzvauK3ZIXk,Transfer Portal,85b2aa41-7cac-43ef-880d-f5b0895d945f,DQ'd Can't be sold
2,Ark Tech,2FPAkHapsUzvauK3ZIXk,Transfer Portal,9402b815-de7f-4f42-b365-449c936c92bc,Needs BPO Callback
2,Ark Tech,2FPAkHapsUzvauK3ZIXk,Transfer Portal,99570e94-1a28-46a6-aba9-5b246116f162,Application Withdrawn
2,Ark Tech,2FPAkHapsUzvauK3ZIXk,Transfer Portal,e445b6a1-1ec4-4554-b196-f92c143580bd,Declined Underwriting
2,Ark Tech,2FPAkHapsUzvauK3ZIXk,Transfer Portal,4e0f423b-0c1b-4ed1-a2ab-324c1abcb3a6,Pending Approval
2,Ark Tech,2FPAkHapsUzvauK3ZIXk,Transfer Portal,f911f16c-f127-42c8-bbb1-eb8047214770,Pending Manual Action
3,GrowthOnics BPO,bJfc6qJn1ForjXHKirPZ,Chargeback Pipeline,5290b339-e7ed-4e06-a237-1d9bdab37442,FDPF Pending Reason
3,GrowthOnics BPO,bJfc6qJn1ForjXHKirPZ,Chargeback Pipeline,15752c73-c0fc-48bd-acf3-07b1106b01ed,FDPF Insufficient Funds
3,GrowthOnics BPO,bJfc6qJn1ForjXHKirPZ,Chargeback Pipeline,fda142c7-5f69-486d-be62-6a144c35b481,FDPF Incorrect Banking Info
3,GrowthOnics BPO,bJfc6qJn1ForjXHKirPZ,Chargeback Pipeline,11dded2e-f0d1-4b91-92a4-c6837b9b7bf4,FDPF Unauthorized Draft
3,GrowthOnics BPO,bJfc6qJn1ForjXHKirPZ,Chargeback Pipeline,579a37a8-a2cf-411a-b1ed-66315453ed11,Pending Failed Payment Fix
3,GrowthOnics BPO,bJfc6qJn1ForjXHKirPZ,Chargeback Pipeline,d0cc7480-c1bd-4a9f-9082-6b3e537d4535,Pending Lapse
3,GrowthOnics BPO,bJfc6qJn1ForjXHKirPZ,Chargeback Pipeline,2acdd3e8-c733-435c-b7c7-67d700e55136,Chargeback Failed Payment
3,GrowthOnics BPO,bJfc6qJn1ForjXHKirPZ,Chargeback Pipeline,e4562677-9d42-48b6-8276-32f29701d96c,Chargeback Cancellation
3,GrowthOnics BPO,bJfc6qJn1ForjXHKirPZ,Chargeback Pipeline,27cf0caa-88ac-44ec-a8a7-c7f5fb5e0809,Pending Chargeback Fix
3,GrowthOnics BPO,bJfc6qJn1ForjXHKirPZ,Chargeback Pipeline,d6c00ba8-869b-4866-a37f-6e9a9755b0a6,Chargeback Fixed
3,GrowthOnics BPO,bJfc6qJn1ForjXHKirPZ,Chargeback Pipeline,6da2c8ff-af49-4a17-97fc-7f70342a3824,⁠Chargeback DQ
3,GrowthOnics BPO,wV3pGaaqlNzEh6AxGIvW,Customer Pipeline,87843a16-f869-44cc-ac2a-6777afb3addf,Issued - Pending First Draft
3,GrowthOnics BPO,wV3pGaaqlNzEh6AxGIvW,Customer Pipeline,c775f790-01fd-4b22-9193-6536af25d6bf,Premium Paid - Commission Pending
3,GrowthOnics BPO,wV3pGaaqlNzEh6AxGIvW,Customer Pipeline,05b42061-0fb9-474f-b9f4-bbc5f6c5f9c6,ACTIVE PLACED - Paid as Earned
3,GrowthOnics BPO,wV3pGaaqlNzEh6AxGIvW,Customer Pipeline,f35df3d4-0e99-4f92-aa36-3f347676feee,ACTIVE PLACED - Paid as Advanced
3,GrowthOnics BPO,wV3pGaaqlNzEh6AxGIvW,Customer Pipeline,364efb06-3e69-430e-bccc-abc7ef611401,ACTIVE - 3 Months +
3,GrowthOnics BPO,wV3pGaaqlNzEh6AxGIvW,Customer Pipeline,c50d8ef3-eae0-4baa-b979-d1e4e9458c55,ACTIVE - 6 months +
3,GrowthOnics BPO,wV3pGaaqlNzEh6AxGIvW,Customer Pipeline,ae7478f6-110a-452d-b351-fa023a8259be,ACTIVE - 9 months
3,GrowthOnics BPO,wV3pGaaqlNzEh6AxGIvW,Customer Pipeline,a972e88c-17e3-48c1-9fd8-d0bc076d819e,ACTIVE - Past Charge-Back Period
3,GrowthOnics BPO,FIFpQL9PnexQtRiMhNnK,Transfer Portal,a1ab3723-2a26-4485-aebb-8ccc85572eaf,Transfer API
3,GrowthOnics BPO,FIFpQL9PnexQtRiMhNnK,Transfer Portal,c63e6952-cc8e-4285-b1bb-08e333301408,Chargeback Fix API
3,GrowthOnics BPO,FIFpQL9PnexQtRiMhNnK,Transfer Portal,9c994fb2-3be6-4bf4-ab6a-5d7455dbbec9,Incomplete Transfer
3,GrowthOnics BPO,FIFpQL9PnexQtRiMhNnK,Transfer Portal,929a8629-fe6e-4a76-8c84-276283810f9f,Returned to Center - DQ
3,GrowthOnics BPO,FIFpQL9PnexQtRiMhNnK,Transfer Portal,97db22e5-b6af-4951-b6cc-8da6ba1d237c,DQ'd Can't be sold
3,GrowthOnics BPO,FIFpQL9PnexQtRiMhNnK,Transfer Portal,988a01ee-e13d-4ef1-9b9b-ed2a1ff684ae,Needs BPO Callback
3,GrowthOnics BPO,FIFpQL9PnexQtRiMhNnK,Transfer Portal,8a6d4ac3-0c57-4356-914c-76b59fbf8780,Application Withdrawn
3,GrowthOnics BPO,FIFpQL9PnexQtRiMhNnK,Transfer Portal,465699b8-5aaf-46de-a3de-d66f88516b95,Declined Underwriting
3,GrowthOnics BPO,FIFpQL9PnexQtRiMhNnK,Transfer Portal,59b9a111-2af0-456c-a212-a99db72acefa,Pending Approval
3,GrowthOnics BPO,FIFpQL9PnexQtRiMhNnK,Transfer Portal,9d97959d-13d0-493f-aab8-6c6efaf974e7,Pending Manual Action
4,Maverick,nI1z4anhLQG87WecJZ5s,Chargeback Pipeline,116939c1-7197-47eb-97d6-113245327400,FDPF Pending Reason
4,Maverick,nI1z4anhLQG87WecJZ5s,Chargeback Pipeline,6ad3d547-d848-493b-93f2-13d377a06ddc,FDPF Insufficient Funds
4,Maverick,nI1z4anhLQG87WecJZ5s,Chargeback Pipeline,c1c860e7-989b-4c62-827e-5b630393f9dc,FDPF Incorrect Banking Info
4,Maverick,nI1z4anhLQG87WecJZ5s,Chargeback Pipeline,62576ceb-87be-4dfd-9f42-ddf7020c8ef1,FDPF Unauthorized Draft
4,Maverick,nI1z4anhLQG87WecJZ5s,Chargeback Pipeline,64745dc6-ca3d-4eb2-bcd6-4e3a06a8aab7,Pending Failed Payment Fix
4,Maverick,nI1z4anhLQG87WecJZ5s,Chargeback Pipeline,26d4d17c-e770-4ec7-a9ab-aa43a9b6ace0,Pending Lapse
4,Maverick,nI1z4anhLQG87WecJZ5s,Chargeback Pipeline,64f4d90d-25f7-4f63-870c-8be8cc51e666,Chargeback Failed Payment
4,Maverick,nI1z4anhLQG87WecJZ5s,Chargeback Pipeline,241d6bc2-c43a-4989-9164-0b69571f9a02,Chargeback Cancellation
4,Maverick,nI1z4anhLQG87WecJZ5s,Chargeback Pipeline,08857009-4652-4499-8084-7ae46e98c99f,Pending Chargeback Fix
4,Maverick,nI1z4anhLQG87WecJZ5s,Chargeback Pipeline,f1cf0029-bbc4-4816-9330-d01832a70948,Chargeback Fixed
4,Maverick,nI1z4anhLQG87WecJZ5s,Chargeback Pipeline,459ec051-e98a-446a-8136-344f0d07a30b,Chargeback DQ
4,Maverick,9iJNrwrzQgGH1OY5y805,Customer Pipeline,0db3c735-e3a1-4891-8db3-e635e6238fe4,Issued - Pending First Draft
4,Maverick,9iJNrwrzQgGH1OY5y805,Customer Pipeline,7163aacd-c5fd-4828-9969-169e2b56cd83,Premium Paid - Commission Pending
4,Maverick,9iJNrwrzQgGH1OY5y805,Customer Pipeline,eac82894-bb78-4ce6-bf7f-81856a8d9813,ACTIVE PLACED - Paid as Earned
4,Maverick,9iJNrwrzQgGH1OY5y805,Customer Pipeline,a9ce5dbb-ef3e-4975-ab9b-13f73385cec1,ACTIVE PLACED - Paid as Advanced
4,Maverick,9iJNrwrzQgGH1OY5y805,Customer Pipeline,b21863e7-12f3-4799-b1f4-6adb15c16ce5,ACTIVE - 3 Months +
4,Maverick,9iJNrwrzQgGH1OY5y805,Customer Pipeline,2d135f13-1f0b-4412-b12b-dfe2de5b45e2,ACTIVE - 6 months +
4,Maverick,9iJNrwrzQgGH1OY5y805,Customer Pipeline,4396332f-1e75-42b0-a910-706ac083d9ff,ACTIVE - 9 months
4,Maverick,9iJNrwrzQgGH1OY5y805,Customer Pipeline,31c8705a-d9fb-46f7-a094-1eeee738b4e7,ACTIVE - Past Charge-Back Period
4,Maverick,WZJFYhUaG2udW4f0Doqv,Transfer Portal,ae3865ea-d154-4be4-8518-a430063123f4,Transfer API
4,Maverick,WZJFYhUaG2udW4f0Doqv,Transfer Portal,220e79b6-ebba-4700-b144-fa524db04243,Chargeback Fix API
4,Maverick,WZJFYhUaG2udW4f0Doqv,Transfer Portal,bc7fc831-be42-4c0b-9308-348cd9aaf60c,Incomplete Transfer
4,Maverick,WZJFYhUaG2udW4f0Doqv,Transfer Portal,34f331f8-a43a-4b79-ae94-6902f6375e78,Returned To Center - DQ
4,Maverick,WZJFYhUaG2udW4f0Doqv,Transfer Portal,b8e662ae-ef85-415c-96bd-234f14106217,DQ'd Can't be sold
4,Maverick,WZJFYhUaG2udW4f0Doqv,Transfer Portal,daa9bfaa-1676-4507-ac30-cc59132de872,Needs BPO Callback
4,Maverick,WZJFYhUaG2udW4f0Doqv,Transfer Portal,540255ba-ae79-439b-af15-300f74b6de84,Application Withdrawn
4,Maverick,WZJFYhUaG2udW4f0Doqv,Transfer Portal,12f2320f-3823-4c4a-b86e-0e15eec8c304,Declined Underwriting
4,Maverick,WZJFYhUaG2udW4f0Doqv,Transfer Portal,cc515bb8-ca88-479f-9c5b-04a702847f4d,Pending Approval
4,Maverick,WZJFYhUaG2udW4f0Doqv,Transfer Portal,6858109c-1eba-43ef-b81d-3d34b9ce0653,Pending Manual Action
6,Vize BPO,LIjrEap8AM2WBJsOU6v4,Chargeback Pipeline,8e42613d-56e4-4523-8b0d-dac8070f897d,FDPF Pending Reason
6,Vize BPO,LIjrEap8AM2WBJsOU6v4,Chargeback Pipeline,5518d494-ff6e-483e-a432-60bab87bf9aa,FDPF Insufficient Funds
6,Vize BPO,LIjrEap8AM2WBJsOU6v4,Chargeback Pipeline,43bfc6bb-1ad9-435e-921a-6c787ff092d8,FDPF Incorrect Banking Info
6,Vize BPO,LIjrEap8AM2WBJsOU6v4,Chargeback Pipeline,b5ac6a80-7fb7-4e51-ae23-a609f17b7b2a,FDPF Unauthorized Draft
6,Vize BPO,LIjrEap8AM2WBJsOU6v4,Chargeback Pipeline,5e11607b-7705-4b07-b068-88326fb0aa31,Pending Failed Payment Fix
6,Vize BPO,LIjrEap8AM2WBJsOU6v4,Chargeback Pipeline,bfdb6a32-c2d6-4f04-8b5f-fafff33fabb7,Pending Lapse
6,Vize BPO,LIjrEap8AM2WBJsOU6v4,Chargeback Pipeline,19950ea0-2920-407f-b35b-68fde75bfef6,Chargeback Failed Payment
6,Vize BPO,LIjrEap8AM2WBJsOU6v4,Chargeback Pipeline,4cc28ad9-3933-45ba-91ad-008b5dd68a67,Chargeback Cancellation
6,Vize BPO,LIjrEap8AM2WBJsOU6v4,Chargeback Pipeline,d9d3884e-dad1-411b-b64d-4de4325739a8,Pending Chargeback Fix
6,Vize BPO,LIjrEap8AM2WBJsOU6v4,Chargeback Pipeline,a5bcb05f-a7b8-4e2c-a7f1-2808f1868eee,Chargeback Fixed
6,Vize BPO,LIjrEap8AM2WBJsOU6v4,Chargeback Pipeline,dfe8b8bc-7014-46e0-9dbf-7404f75eed03,Chargeback DQ
6,Vize BPO,q32Yn26KzZT0Xev0XnbV,Customer Pipeline,9bce8a7e-612f-48a0-9093-1e3de16e8804,Issued - Pending First Draft
6,Vize BPO,q32Yn26KzZT0Xev0XnbV,Customer Pipeline,770f0637-771b-4124-ad47-1abd76e35348,Premium Paid - Commission Pending
6,Vize BPO,q32Yn26KzZT0Xev0XnbV,Customer Pipeline,36add3b6-6dfe-4e29-835e-52e88e9e1a0c,ACTIVE PLACED - Paid as Earned
6,Vize BPO,q32Yn26KzZT0Xev0XnbV,Customer Pipeline,6d7d4eef-282f-4e69-a786-5da49632e824,ACTIVE PLACED - Paid as Advanced
6,Vize BPO,q32Yn26KzZT0Xev0XnbV,Customer Pipeline,770db1f1-913d-4484-9898-862df27b612d,ACTIVE - 3 Months +
6,Vize BPO,q32Yn26KzZT0Xev0XnbV,Customer Pipeline,f830d469-1b37-4ada-931c-3186f2a6abf8,ACTIVE - 6 months +
6,Vize BPO,q32Yn26KzZT0Xev0XnbV,Customer Pipeline,1e860fff-5ce5-4e7a-a72d-9e4b5097ed23,ACTIVE - 9 months
6,Vize BPO,q32Yn26KzZT0Xev0XnbV,Customer Pipeline,959e6f9a-4bfb-4fe3-95bb-4f1c314f1c17,ACTIVE - Past Charge-Back Period
6,Vize BPO,PsFdVQImo4NBZxSSKHll,Transfer Portal,d7b99577-37f8-41a5-8125-8f4da92396de,Transfer API
6,Vize BPO,PsFdVQImo4NBZxSSKHll,Transfer Portal,88688084-13a2-4976-8929-b01fc5683df5,Chargeback Fix API
6,Vize BPO,PsFdVQImo4NBZxSSKHll,Transfer Portal,cc747da3-1fac-4ed2-b09a-1fad1ba19a6d,Incomplete Transfer
6,Vize BPO,PsFdVQImo4NBZxSSKHll,Transfer Portal,857018c8-3e34-42f9-b45a-e4e5da7b0208,Returned To Center - DQ
6,Vize BPO,PsFdVQImo4NBZxSSKHll,Transfer Portal,34ec9cc3-5e4f-45ff-9394-89ca9472bce7,Previously Sold BPO
6,Vize BPO,PsFdVQImo4NBZxSSKHll,Transfer Portal,354d3e8d-4b49-423b-8bdc-2dad17c37fbf,DQ'd Can't be sold
6,Vize BPO,PsFdVQImo4NBZxSSKHll,Transfer Portal,5e85c1fa-06b8-46f3-91ec-21766163da20,Needs BPO Callback
6,Vize BPO,PsFdVQImo4NBZxSSKHll,Transfer Portal,73fc1eac-550b-4e29-83b7-c2a2aae9cf1a,Application Withdrawn
6,Vize BPO,PsFdVQImo4NBZxSSKHll,Transfer Portal,9fda6da3-77f2-4980-a7e5-37d5349d118c,Declined Underwriting
6,Vize BPO,PsFdVQImo4NBZxSSKHll,Transfer Portal,7f007802-e187-4ec9-b529-58512bb20665,Pending Approval
6,Vize BPO,PsFdVQImo4NBZxSSKHll,Transfer Portal,4353dff6-2e6c-4f42-9d6e-57ecbbfeebb8,Pending Manual Action
9,Corebiz,EvLX3uyOjaFditEqOcvP,Chargeback Pipeline,508f94cb-7f69-4353-a362-834b36868449,FDPF Pending Reason
9,Corebiz,EvLX3uyOjaFditEqOcvP,Chargeback Pipeline,2678f226-c484-49b7-a25b-dac6e049765f,FDPF Insufficient Funds
9,Corebiz,EvLX3uyOjaFditEqOcvP,Chargeback Pipeline,b75d284a-6313-49b5-a04e-23539c1112e5,FDPF Incorrect Banking Info
9,Corebiz,EvLX3uyOjaFditEqOcvP,Chargeback Pipeline,db12b158-c5f6-48a1-8c72-de23b6210f1b,FDPF Unauthorized Draft
9,Corebiz,EvLX3uyOjaFditEqOcvP,Chargeback Pipeline,7c9ea3c9-000e-47cb-8e39-d4b09634a730,Pending Failed Payment Fix
9,Corebiz,EvLX3uyOjaFditEqOcvP,Chargeback Pipeline,7bffb140-d491-4f26-9d48-ef3efba2bd17,Pending Lapse
9,Corebiz,EvLX3uyOjaFditEqOcvP,Chargeback Pipeline,3c46bd4c-7329-4cf1-8066-c230b90b992c,Chargeback Failed Payment
9,Corebiz,EvLX3uyOjaFditEqOcvP,Chargeback Pipeline,aa726e44-34d8-4821-be1a-1820188d6080,Chargeback Cancellation
9,Corebiz,EvLX3uyOjaFditEqOcvP,Chargeback Pipeline,f3ab2c10-18d2-4e01-bc66-a77a27f74992,Pending Chargeback Fix
9,Corebiz,EvLX3uyOjaFditEqOcvP,Chargeback Pipeline,d2ddae2d-87ce-4573-ad3f-271dc7b13b01,Chargeback Fixed
9,Corebiz,EvLX3uyOjaFditEqOcvP,Chargeback Pipeline,770ec979-a47b-41cd-8061-3bce56675a19,Chargeback DQ
9,Corebiz,GubsfeWiui60eBEOQRvi,Customer Pipeline,8ab6c119-4f87-4f23-b262-58a5f2a46769,Issued - Pending First Draft
9,Corebiz,GubsfeWiui60eBEOQRvi,Customer Pipeline,071eb99f-b7d9-429c-bf73-db06c42b2ad1,Premium Paid - Commission Pending
9,Corebiz,GubsfeWiui60eBEOQRvi,Customer Pipeline,1bea17e8-de40-4cea-b30f-10482787c202,ACTIVE PLACED - Paid as Earned
9,Corebiz,GubsfeWiui60eBEOQRvi,Customer Pipeline,1a12f7a6-efc8-43d3-a890-8ca459ead18f,ACTIVE PLACED - Paid as Advanced
9,Corebiz,GubsfeWiui60eBEOQRvi,Customer Pipeline,b1d4dbb4-964e-46e0-9771-60b1762d12ad,ACTIVE - 3 Months +
9,Corebiz,GubsfeWiui60eBEOQRvi,Customer Pipeline,51deafe2-d843-4ca0-9464-b02997fdfb9b,ACTIVE - 6 months +
9,Corebiz,GubsfeWiui60eBEOQRvi,Customer Pipeline,8f8c0981-ce9b-4586-a3aa-702893e7bbe8,ACTIVE - 9 months
9,Corebiz,GubsfeWiui60eBEOQRvi,Customer Pipeline,4b1a0827-96d8-4841-b135-0c3bfb755225,ACTIVE - Past Charge-Back Period
9,Corebiz,OimmO1GIrocJln3m6Qzt,Transfer Portal,99d5dada-d1af-449f-a557-96f941be6f40,Transfer API
9,Corebiz,OimmO1GIrocJln3m6Qzt,Transfer Portal,654b4eb8-6244-4e0b-a128-6b9cfa806e74,Chargeback Fix API
9,Corebiz,OimmO1GIrocJln3m6Qzt,Transfer Portal,1f11a52c-7be1-4481-92fe-d7466182d91f,Incomplete Transfer
9,Corebiz,OimmO1GIrocJln3m6Qzt,Transfer Portal,ffd89b47-22f6-4f21-aaf4-701b6b7503af,Returned To Center - DQ
9,Corebiz,OimmO1GIrocJln3m6Qzt,Transfer Portal,9a2ee017-98a5-4deb-861b-0ed56b36812b,Previously Sold BPO
9,Corebiz,OimmO1GIrocJln3m6Qzt,Transfer Portal,fc0e5e8b-a060-421b-a717-2c08e8403a08,DQ'd Can't be sold
9,Corebiz,OimmO1GIrocJln3m6Qzt,Transfer Portal,02e349c1-c2bd-4a15-82ea-f796f14576a8,Needs BPO Callback
9,Corebiz,OimmO1GIrocJln3m6Qzt,Transfer Portal,c373cd61-3872-4c99-b30c-0f8a0e9f83b8,Application Withdrawn
9,Corebiz,OimmO1GIrocJln3m6Qzt,Transfer Portal,0fbdd61b-decc-4d49-9986-b7aed0d20bda,Declined Underwriting
9,Corebiz,OimmO1GIrocJln3m6Qzt,Transfer Portal,14bb6039-9164-40e7-b952-cf66e6114945,Pending Approval
9,Corebiz,OimmO1GIrocJln3m6Qzt,Transfer Portal,6700e971-ff67-473f-a3d2-e682505c223d,Pending Manual Action
10,Digicon,XM4yNsCEvGtnvw7z1K1N,Chargeback Pipeline,a4261258-fe7f-41d4-9903-9ed144087143,FDPF Pending Reason
10,Digicon,XM4yNsCEvGtnvw7z1K1N,Chargeback Pipeline,53fccd54-134a-4b84-a0ab-99b3576cd023,FDPF Insufficient Funds
10,Digicon,XM4yNsCEvGtnvw7z1K1N,Chargeback Pipeline,e8e25784-4b94-4f37-aa4b-73f148c2792e,FDPF Incorrect Banking Info
10,Digicon,XM4yNsCEvGtnvw7z1K1N,Chargeback Pipeline,fbe4a409-b7b3-4ed2-98f8-38ae0168687e,FDPF Unauthorized Draft
10,Digicon,XM4yNsCEvGtnvw7z1K1N,Chargeback Pipeline,dfd34e72-ff03-4af1-ad2f-da6cafda3b84,Pending Failed Payment Fix
10,Digicon,XM4yNsCEvGtnvw7z1K1N,Chargeback Pipeline,48e837a9-f733-459a-9a5a-73228700c01b,Pending Lapse
10,Digicon,XM4yNsCEvGtnvw7z1K1N,Chargeback Pipeline,9a9a94fa-800f-4691-a3c8-7ad00e978fcd,Chargeback Failed Payment
10,Digicon,XM4yNsCEvGtnvw7z1K1N,Chargeback Pipeline,acafa4b5-0107-41ec-9c27-8acacfb99ed7,Chargeback Cancellation
10,Digicon,XM4yNsCEvGtnvw7z1K1N,Chargeback Pipeline,afbf63e8-cdcc-472a-ad9f-d80242aad08d,Pending Chargeback Fix
10,Digicon,XM4yNsCEvGtnvw7z1K1N,Chargeback Pipeline,ce73ba7d-6964-431c-9bcd-a978497d5de9,Chargeback Fixed
10,Digicon,XM4yNsCEvGtnvw7z1K1N,Chargeback Pipeline,e8e39275-30b9-4358-8565-15bf8dc9181b,Chargeback DQ
10,Digicon,zCCuwGOEXluakweUvHpC,Customer Pipeline,601a3097-6d0c-4b0c-97a5-52248cc7154e,Issued - Pending First Draft
10,Digicon,zCCuwGOEXluakweUvHpC,Customer Pipeline,532603fb-e6f4-4d59-8fd7-1edb671b25a5,Premium Paid - Commission Pending
10,Digicon,zCCuwGOEXluakweUvHpC,Customer Pipeline,8beb02a6-ef7e-4a6a-940f-f62a7ebea646,ACTIVE PLACED - Paid as Earned
10,Digicon,zCCuwGOEXluakweUvHpC,Customer Pipeline,9d66d500-487e-40b5-916c-dfcdf0bfe819,ACTIVE PLACED - Paid as Advanced
10,Digicon,zCCuwGOEXluakweUvHpC,Customer Pipeline,cd69f0c7-5166-4aa2-851a-9ad25b6dd185,ACTIVE - 3 Months +
10,Digicon,zCCuwGOEXluakweUvHpC,Customer Pipeline,c563a4f8-e237-4b5a-877a-e1cebab200ba,ACTIVE - 6 months +
10,Digicon,zCCuwGOEXluakweUvHpC,Customer Pipeline,520aaa33-c0a6-484d-8166-68f0bbef5b65,ACTIVE - 9 months
10,Digicon,zCCuwGOEXluakweUvHpC,Customer Pipeline,1059cbb7-d459-4f56-865c-efacffb45cf0,ACTIVE - Past Charge-Back Period
10,Digicon,epxHSyhnFRyYYuhxKgNG,Transfer Portal,9b9787c6-1a97-495c-92e1-07338b35c109,Transfer API
10,Digicon,epxHSyhnFRyYYuhxKgNG,Transfer Portal,832f681c-efe6-4d08-972c-57a0cedf5f3a,Chargeback Fix API
10,Digicon,epxHSyhnFRyYYuhxKgNG,Transfer Portal,74dc0439-f448-41d4-bb1b-877794c6d1fe,Incomplete Transfer
10,Digicon,epxHSyhnFRyYYuhxKgNG,Transfer Portal,27a91e7b-9c44-4835-b01e-440cef81aef7,Returned To Center - DQ
10,Digicon,epxHSyhnFRyYYuhxKgNG,Transfer Portal,c1ccc54e-33cf-47e6-9ebb-98eb4d36b3e5,DQ'd Can't be sold
10,Digicon,epxHSyhnFRyYYuhxKgNG,Transfer Portal,cbcb6f3a-e140-4ffe-a981-72b161b2d802,Needs BPO Callback
10,Digicon,epxHSyhnFRyYYuhxKgNG,Transfer Portal,34f276cd-9057-4d0b-8625-d8b56e1dd6b6,Application Withdrawn
10,Digicon,epxHSyhnFRyYYuhxKgNG,Transfer Portal,9cb2fd0f-3e5b-4861-bf53-8185d09ccf89,Declined Underwriting
10,Digicon,epxHSyhnFRyYYuhxKgNG,Transfer Portal,37e33016-7c82-485a-9de9-def768dc2d1c,Pending Approval
10,Digicon,epxHSyhnFRyYYuhxKgNG,Transfer Portal,a278aac2-b74d-4c5a-b4b8-9e26c6a4b26f,Pending Manual Action
11,Ambition,f1JckIFNI52Fn4u9rvub,Chargeback Pipeline,a4e4e294-4cbf-4b89-923f-971727c9f29f,FDPF Pending Reason
11,Ambition,f1JckIFNI52Fn4u9rvub,Chargeback Pipeline,4002f781-0565-41e8-bfa1-997abf3414e0,FDPF Insufficient Funds
11,Ambition,f1JckIFNI52Fn4u9rvub,Chargeback Pipeline,3b1375ba-86db-4fca-85da-b845bcab4a45,FDPF Incorrect Banking Info
11,Ambition,f1JckIFNI52Fn4u9rvub,Chargeback Pipeline,768d6442-bdc5-4bb0-b927-e40cca0c9937,FDPF Unauthorized Draft
11,Ambition,f1JckIFNI52Fn4u9rvub,Chargeback Pipeline,a7ff931a-08a4-4a6b-b98d-372698aed8cc,Pending Failed Payment Fix
11,Ambition,f1JckIFNI52Fn4u9rvub,Chargeback Pipeline,4e99a04d-5575-4af3-93ae-be12c69930ff,Pending Lapse
11,Ambition,f1JckIFNI52Fn4u9rvub,Chargeback Pipeline,95e20cb9-baac-45df-bd6a-22cc35dd5843,Chargeback Failed Payment
11,Ambition,f1JckIFNI52Fn4u9rvub,Chargeback Pipeline,256851d8-cb74-4e4a-aaac-2d13a056df67,Chargeback Cancellation
11,Ambition,f1JckIFNI52Fn4u9rvub,Chargeback Pipeline,4e2f1f9e-0338-465e-982f-70d7897f0360,Pending Chargeback Fix
11,Ambition,f1JckIFNI52Fn4u9rvub,Chargeback Pipeline,e140405f-2714-43e8-9a82-7b6416c3007d,Chargeback Fixed
11,Ambition,f1JckIFNI52Fn4u9rvub,Chargeback Pipeline,527a7cef-3f8b-4dd8-bce3-ac84f33b12a4,Chargeback DQ
11,Ambition,rv3BOy1XIkYPBbYskIbl,Customer Pipeline,6a5fbadf-ead2-42dc-a5f9-ecc40d7ad516,Issued - Pending First Draft
11,Ambition,rv3BOy1XIkYPBbYskIbl,Customer Pipeline,12737ef7-02a9-4640-a95c-4cb0ae452202,Premium Paid - Commission Pending
11,Ambition,rv3BOy1XIkYPBbYskIbl,Customer Pipeline,3993521f-8891-4c6c-81f6-55bb940da7ec,ACTIVE PLACED - Paid as Earned
11,Ambition,rv3BOy1XIkYPBbYskIbl,Customer Pipeline,6923a25a-ef68-44ff-9502-5224e011dc06,ACTIVE PLACED - Paid as Advanced
11,Ambition,rv3BOy1XIkYPBbYskIbl,Customer Pipeline,d1404728-3ded-4ed1-b3c5-28c04990182a,ACTIVE - 3 Months +
11,Ambition,rv3BOy1XIkYPBbYskIbl,Customer Pipeline,705431b3-801d-4ced-813a-6cc217c927aa,ACTIVE - 6 months +
11,Ambition,rv3BOy1XIkYPBbYskIbl,Customer Pipeline,47dcd8d6-86ad-4377-9fed-15fe0835815e,ACTIVE - 9 months
